"Date";"D0";"Value"
"2015-03-25";"H8";"-0.1872"
"2015-03-25";"H1";"-0.725365"
"2015-03-25";"H2";"-0.765455"
"2015-03-25";"H3";"-0.765"
"2015-03-25";"H4";"-0.819"
"2015-03-25";"H5";"-0.8"
"2015-03-26";"H0";"-0.72415"
"2015-03-26";"H6";"-0.714"
"2015-03-26";"H7";"-0.5361"
"2015-03-26";"H8";"-0.1897"
"2015-03-26";"H1";"-0.725799"
"2015-03-26";"H2";"-0.778856"
"2015-03-26";"H3";"-0.77"
"2015-03-26";"H4";"-0.7775"
"2015-03-26";"H5";
"2015-03-27";"H0";"-0.715555"
"2015-03-27";"H6";"-0.7141"
"2015-03-27";"H7";"-0.5712"
"2015-03-27";"H8";"-0.1973"
"2015-03-27";"H1";"-0.737392"
"2015-03-27";"H2";"-0.798"
"2015-03-27";"H3";
"2015-03-27";"H4";"-0.7775"
"2015-03-27";"H5";
"2015-03-30";"H0";"-0.716246"
"2015-03-30";"H6";"-0.7142"
"2015-03-30";"H7";"-0.5853"
"2015-03-30";"H8";"-0.1992"
"2015-03-30";"H1";"-0.75006"
"2015-03-30";"H2";"-0.78125"
"2015-03-30";"H3";"-0.72"
"2015-03-30";"H4";"-0.835"
"2015-03-30";"H5";"-0.82"
"2015-03-31";"H0";"-0.730568"
"2015-03-31";"H6";"-0.7105"
"2015-03-31";"H7";"-0.6212"
"2015-03-31";"H8";"-0.2017"
"2015-03-31";"H1";"-0.71335"
"2015-03-31";"H2";"-0.78"
"2015-03-31";"H3";
"2015-03-31";"H4";"-0.84625"
"2015-03-31";"H5";
"2015-04-01";"H0";"-0.716261"
"2015-04-01";"H6";"-0.7107"
"2015-04-01";"H7";"-0.6223"
"2015-04-01";"H8";"-0.2042"
"2015-04-01";"H1";"-0.730294"
"2015-04-01";"H2";"-0.758837"
"2015-04-01";"H3";"-0.752439"
"2015-04-01";"H4";"-0.829149"
"2015-04-01";"H5";"-0.62"
"2015-04-02";"H0";"-0.722826"
"2015-04-02";"H6";"-0.7118"
"2015-04-02";"H7";"-0.6343"
"2015-04-02";"H8";"-0.2149"
"2015-04-02";"H1";"-0.733365"
"2015-04-02";"H2";"-0.773333"
"2015-04-02";"H3";"-0.765"
"2015-04-02";"H4";"-0.84"
"2015-04-02";"H5";
"2015-04-03";"H0";
"2015-04-03";"H6";
"2015-04-03";"H7";
"2015-04-03";"H8";
"2015-04-03";"H1";
"2015-04-03";"H2";
"2015-04-03";"H3";
"2015-04-03";"H4";
"2015-04-03";"H5";
"2015-04-06";"H0";
"2015-04-06";"H6";
"2015-04-06";"H7";
"2015-04-06";"H8";
"2015-04-06";"H1";
"2015-04-06";"H2";
"2015-04-06";"H3";
"2015-04-06";"H4";
"2015-04-06";"H5";
"2015-04-07";"H0";"-0.730783"
"2015-04-07";"H6";"-0.7126"
"2015-04-07";"H7";"-0.6488"
"2015-04-07";"H8";"-0.2194"
"2015-04-07";"H1";"-0.734445"
"2015-04-07";"H2";"-0.7825"
"2015-04-07";"H3";
"2015-04-07";"H4";"-0.85"
"2015-04-07";"H5";"-0.7925"
"2015-04-08";"H0";"-0.715849"
"2015-04-08";"H6";"-0.7125"
"2015-04-08";"H7";"-0.6565"
"2015-04-08";"H8";"-0.222"
"2015-04-08";"H1";"-0.721334"
"2015-04-08";"H2";"-0.786667"
"2015-04-08";"H3";
"2015-04-08";"H4";"-0.82"
"2015-04-08";"H5";
"2015-04-09";"H0";"-0.724061"
"2015-04-09";"H6";"-0.713"
"2015-04-09";"H7";"-0.6572"
"2015-04-09";"H8";"-0.2245"
"2015-04-09";"H1";"-0.724525"
"2015-04-09";"H2";"-0.806667"
"2015-04-09";"H3";"-0.804327"
"2015-04-09";"H4";"-0.825"
"2015-04-09";"H5";
"2015-04-10";"H0";"-0.736016"
"2015-04-10";"H6";"-0.7158"
"2015-04-10";"H7";"-0.6809"
"2015-04-10";"H8";"-0.2308"
"2015-04-10";"H1";"-0.729321"
"2015-04-10";"H2";"-0.762517"
"2015-04-10";"H3";"-0.781633"
"2015-04-10";"H4";"-0.829167"
"2015-04-10";"H5";
"2015-04-13";"H0";"-0.716712"
"2015-04-13";"H6";"-0.7163"
"2015-04-13";"H7";"-0.6959"
"2015-04-13";"H8";"-0.2347"
"2015-04-13";"H1";"-0.714859"
"2015-04-13";"H2";"-0.7675"
"2015-04-13";"H3";"-0.8125"
"2015-04-13";"H4";"-0.827143"
"2015-04-13";"H5";
"2015-04-14";"H0";"-0.714763"
"2015-04-14";"H6";"-0.7162"
"2015-04-14";"H7";"-0.7035"
"2015-04-14";"H8";"-0.2372"
"2015-04-14";"H1";"-0.724"
"2015-04-14";"H2";"-0.768518"
"2015-04-14";"H3";"-0.77"
"2015-04-14";"H4";"-0.807143"
"2015-04-14";"H5";
"2015-04-15";"H0";"-0.725466"
"2015-04-15";"H6";"-0.7178"
"2015-04-15";"H7";"-0.7112"
"2015-04-15";"H8";"-0.2398"
"2015-04-15";"H1";"-0.723777"
"2015-04-15";"H2";"-0.777143"
"2015-04-15";"H3";"-0.763226"
"2015-04-15";"H4";"-0.816667"
"2015-04-15";"H5";"-0.55"
"2015-04-16";"H0";"-0.720577"
"2015-04-16";"H6";"-0.7184"
"2015-04-16";"H7";"-0.7113"
"2015-04-16";"H8";"-0.2423"
"2015-04-16";"H1";"-0.723492"
"2015-04-16";"H2";"-0.746667"
"2015-04-16";"H3";"-0.804286"
"2015-04-16";"H4";"-0.829105"
"2015-04-16";"H5";
"2015-04-17";"H0";"-0.719315"
"2015-04-17";"H6";"-0.7193"
"2015-04-17";"H7";"-0.7338"
"2015-04-17";"H8";"-0.2482"
"2015-04-17";"H1";"-0.725601"
"2015-04-17";"H2";"-0.712984"
"2015-04-17";"H3";"-0.809756"
"2015-04-17";"H4";"-0.817808"
"2015-04-17";"H5";
"2015-04-20";"H0";"-0.716991"
"2015-04-20";"H6";"-0.7196"
"2015-04-20";"H7";"-0.7487"
"2015-04-20";"H8";"-0.2524"
"2015-04-20";"H1";"-0.736209"
"2015-04-20";"H2";"-0.765833"
"2015-04-20";"H3";"-0.758"
"2015-04-20";"H4";"-0.821304"
"2015-04-20";"H5";
"2015-04-21";"H0";"-0.717462"
"2015-04-21";"H6";"-0.7196"
"2015-04-21";"H7";"-0.7557"
"2015-04-21";"H8";"-0.2549"
"2015-04-21";"H1";"-0.737547"
"2015-04-21";"H2";"-0.778358"
"2015-04-21";"H3";"-0.81625"
"2015-04-21";"H4";"-0.82391"
"2015-04-21";"H5";"-0.8"
"2015-04-22";"H0";"-0.71993"
"2015-04-22";"H6";"-0.7208"
"2015-04-22";"H7";"-0.7465"
"2015-04-22";"H8";"-0.2575"
"2015-04-22";"H1";"-0.727289"
"2015-04-22";"H2";"-0.769111"
"2015-04-22";"H3";"-0.801429"
"2015-04-22";"H4";"-0.823333"
"2015-04-22";"H5";
"2015-04-23";"H0";"-0.717809"
"2015-04-23";"H6";"-0.7212"
"2015-04-23";"H7";"-0.7462"
"2015-04-23";"H8";"-0.2601"
"2015-04-23";"H1";"-0.728136"
"2015-04-23";"H2";"-0.766071"
"2015-04-23";"H3";"-0.785556"
"2015-04-23";"H4";"-0.827667"
"2015-04-23";"H5";"-0.55"
"2015-04-24";"H0";"-0.730467"
"2015-04-24";"H6";"-0.7225"
"2015-04-24";"H7";"-0.7145"
"2015-04-24";"H8";"-0.266"
"2015-04-24";"H1";"-0.721618"
"2015-04-24";"H2";"-0.788965"
"2015-04-24";"H3";"-0.707693"
"2015-04-24";"H4";"-0.852"
"2015-04-24";"H5";"-0.8"
"2015-04-27";"H0";"-0.726331"
"2015-04-27";"H6";"-0.7225"
"2015-04-27";"H7";"-0.714"
"2015-04-27";"H8";"-0.2704"
"2015-04-27";"H1";"-0.719373"
"2015-04-27";"H2";"-0.790769"
"2015-04-27";"H3";"-0.7875"
"2015-04-27";"H4";"-0.85"
"2015-04-27";"H5";
"2015-04-28";"H0";"-0.731493"
"2015-04-28";"H6";"-0.7228"
"2015-04-28";"H7";"-0.7138"
"2015-04-28";"H8";"-0.273"
"2015-04-28";"H1";"-0.732785"
"2015-04-28";"H2";"-0.779961"
"2015-04-28";"H3";"-0.788751"
"2015-04-28";"H4";"-0.815"
"2015-04-28";"H5";
"2015-04-29";"H0";"-0.715721"
"2015-04-29";"H6";"-0.7235"
"2015-04-29";"H7";"-0.714"
"2015-04-29";"H8";"-0.2763"
"2015-04-29";"H1";"-0.722408"
"2015-04-29";"H2";"-0.801429"
"2015-04-29";"H3";"-0.825"
"2015-04-29";"H4";"-0.8025"
"2015-04-29";"H5";
"2015-04-30";"H0";"-0.722648"
"2015-04-30";"H6";"-0.7232"
"2015-04-30";"H7";"-0.716"
"2015-04-30";"H8";"-0.2864"
"2015-04-30";"H1";"-0.724389"
"2015-04-30";"H2";"-0.799333"
"2015-04-30";"H3";"-0.8"
"2015-04-30";"H4";"-0.825"
"2015-04-30";"H5";
"2015-05-01";"H0";
"2015-05-01";"H6";
"2015-05-01";"H7";
"2015-05-01";"H8";
"2015-05-01";"H1";
"2015-05-01";"H2";
"2015-05-01";"H3";
"2015-05-01";"H4";
"2015-05-01";"H5";
"2015-05-04";"H0";"-0.726684"
"2015-05-04";"H6";"-0.7235"
"2015-05-04";"H7";"-0.7163"
"2015-05-04";"H8";"-0.2889"
"2015-05-04";"H1";"-0.739401"
"2015-05-04";"H2";"-0.73"
"2015-05-04";"H3";"-0.67"
"2015-05-04";"H4";"-0.81"
"2015-05-04";"H5";
"2015-05-05";"H0";"-0.740706"
"2015-05-05";"H6";"-0.724"
"2015-05-05";"H7";"-0.7165"
"2015-05-05";"H8";"-0.2915"
"2015-05-05";"H1";"-0.72918"
"2015-05-05";"H2";"-0.755886"
"2015-05-05";"H3";"-0.816667"
"2015-05-05";"H4";"-0.799436"
"2015-05-05";"H5";
"2015-05-06";"H0";"-0.733626"
"2015-05-06";"H6";"-0.7246"
"2015-05-06";"H7";"-0.7167"
"2015-05-06";"H8";"-0.2942"
"2015-05-06";"H1";"-0.737105"
"2015-05-06";"H2";"-0.721667"
"2015-05-06";"H3";"-0.754545"
"2015-05-06";"H4";"-0.835675"
"2015-05-06";"H5";
"2015-05-07";"H0";"-0.736823"
"2015-05-07";"H6";"-0.7248"
"2015-05-07";"H7";"-0.7169"
"2015-05-07";"H8";"-0.2968"
"2015-05-07";"H1";"-0.744524"
"2015-05-07";"H2";"-0.81"
"2015-05-07";"H3";"-0.85"
"2015-05-07";"H4";"-0.863846"
"2015-05-07";"H5";
"2015-05-08";"H0";"-0.742701"
"2015-05-08";"H6";"-0.7267"
"2015-05-08";"H7";"-0.718"
"2015-05-08";"H8";"-0.3046"
"2015-05-08";"H1";"-0.742308"
"2015-05-08";"H2";"-0.71"
"2015-05-08";"H3";"-0.6"
"2015-05-08";"H4";"-0.84"
"2015-05-08";"H5";
"2015-05-11";"H0";"-0.728317"
"2015-05-11";"H6";"-0.7268"
"2015-05-11";"H7";"-0.7186"
"2015-05-11";"H8";"-0.3071"
"2015-05-11";"H1";"-0.726071"
"2015-05-11";"H2";"-0.7875"
"2015-05-11";"H3";"-0.825"
"2015-05-11";"H4";"-0.87563"
"2015-05-11";"H5";"-0.8"
"2015-05-12";"H0";"-0.734199"
"2015-05-12";"H6";"-0.7262"
"2015-05-12";"H7";"-0.7192"
"2015-05-12";"H8";"-0.3097"
"2015-05-12";"H1";"-0.74757"
"2015-05-12";"H2";"-0.680801"
"2015-05-12";"H3";"-0.783333"
"2015-05-12";"H4";"-0.804929"
"2015-05-12";"H5";
"2015-05-13";"H0";"-0.731073"
"2015-05-13";"H6";"-0.7268"
"2015-05-13";"H7";"-0.7194"
"2015-05-13";"H8";"-0.3139"
"2015-05-13";"H1";"-0.745984"
"2015-05-13";"H2";"-0.825"
"2015-05-13";"H3";"-0.825"
"2015-05-13";"H4";"-0.8625"
"2015-05-13";"H5";
"2015-05-14";"H0";
"2015-05-14";"H6";
"2015-05-14";"H7";
"2015-05-14";"H8";
"2015-05-14";"H1";
"2015-05-14";"H2";
"2015-05-14";"H3";
"2015-05-14";"H4";
"2015-05-14";"H5";
"2015-05-15";"H0";"-0.731595"
"2015-05-15";"H6";"-0.7276"
"2015-05-15";"H7";"-0.7205"
"2015-05-15";"H8";"-0.3226"
"2015-05-15";"H1";"-0.751564"
"2015-05-15";"H2";"-0.772308"
"2015-05-15";"H3";"-0.739024"
"2015-05-15";"H4";"-0.820357"
"2015-05-15";"H5";
"2015-05-18";"H0";"-0.732412"
"2015-05-18";"H6";"-0.728"
"2015-05-18";"H7";"-0.721"
"2015-05-18";"H8";"-0.3252"
"2015-05-18";"H1";"-0.753"
"2015-05-18";"H2";"-0.795"
"2015-05-18";"H3";"-0.795333"
"2015-05-18";"H4";"-0.802667"
"2015-05-18";"H5";
"2015-05-19";"H0";"-0.730953"
"2015-05-19";"H6";"-0.729"
"2015-05-19";"H7";"-0.7209"
"2015-05-19";"H8";"-0.3278"
"2015-05-19";"H1";"-0.748046"
"2015-05-19";"H2";"-0.795"
"2015-05-19";"H3";"-0.795"
"2015-05-19";"H4";"-0.811"
"2015-05-19";"H5";
"2015-05-20";"H0";"-0.728822"
"2015-05-20";"H6";"-0.7294"
"2015-05-20";"H7";"-0.721"
"2015-05-20";"H8";"-0.3305"
"2015-05-20";"H1";"-0.744761"
"2015-05-20";"H2";"-0.758462"
"2015-05-20";"H3";"-0.795"
"2015-05-20";"H4";"-0.835"
"2015-05-20";"H5";
"2015-05-21";"H0";"-0.722176"
"2015-05-21";"H6";"-0.7296"
"2015-05-21";"H7";"-0.721"
"2015-05-21";"H8";"-0.3331"
"2015-05-21";"H1";"-0.742536"
"2015-05-21";"H2";"-0.741333"
"2015-05-21";"H3";"-0.8"
"2015-05-21";"H4";"-0.82558"
"2015-05-21";"H5";
"2015-05-22";"H0";"-0.728206"
"2015-05-22";"H6";"-0.7296"
"2015-05-22";"H7";"-0.7215"
"2015-05-22";"H8";"-0.3425"
"2015-05-22";"H1";"-0.750001"
"2015-05-22";"H2";"-0.759687"
"2015-05-22";"H3";"-0.788333"
"2015-05-22";"H4";"-0.793333"
"2015-05-22";"H5";"-0.825"
"2015-05-25";"H0";
"2015-05-25";"H6";
"2015-05-25";"H7";
"2015-05-25";"H8";
"2015-05-25";"H1";
"2015-05-25";"H2";
"2015-05-25";"H3";
"2015-05-25";"H4";
"2015-05-25";"H5";
"2015-05-26";"H0";"-0.732564"
"2015-05-26";"H6";"-0.7301"
"2015-05-26";"H7";"-0.7219"
"2015-05-26";"H8";"-0.3464"
"2015-05-26";"H1";"-0.752187"
"2015-05-26";"H2";"-0.795"
"2015-05-26";"H3";"-0.795"
"2015-05-26";"H4";"-0.813793"
"2015-05-26";"H5";"-0.836667"
"2015-05-27";"H0";"-0.728263"
"2015-05-27";"H6";"-0.7302"
"2015-05-27";"H7";"-0.722"
"2015-05-27";"H8";"-0.349"
"2015-05-27";"H1";"-0.744875"
"2015-05-27";"H2";"-0.755555"
"2015-05-27";"H3";"-0.78"
"2015-05-27";"H4";"-0.806667"
"2015-05-27";"H5";
"2015-05-28";"H0";"-0.730915"
"2015-05-28";"H6";"-0.7307"
"2015-05-28";"H7";"-0.7221"
"2015-05-28";"H8";"-0.3517"
"2015-05-28";"H1";"-0.734875"
"2015-05-28";"H2";"-0.777778"
"2015-05-28";"H3";"-0.757826"
"2015-05-28";"H4";"-0.796154"
"2015-05-28";"H5";
"2015-05-29";"H0";"-0.726401"
"2015-05-29";"H6";"-0.7314"
"2015-05-29";"H7";"-0.7211"
"2015-05-29";"H8";"-0.3597"
"2015-05-29";"H1";"-0.724491"
"2015-05-29";"H2";"-0.773728"
"2015-05-29";"H3";"-0.747183"
"2015-05-29";"H4";
"2015-05-29";"H5";"-0.8"
"2015-06-01";"H0";"-0.713117"
"2015-06-01";"H6";"-0.7307"
"2015-06-01";"H7";"-0.721"
"2015-06-01";"H8";"-0.3623"
"2015-06-01";"H1";"-0.722465"
"2015-06-01";"H2";"-0.752381"
"2015-06-01";"H3";"-0.8"
"2015-06-01";"H4";"-0.811364"
"2015-06-01";"H5";"-0.8"
"2015-06-02";"H0";"-0.713339"
"2015-06-02";"H6";"-0.7301"
"2015-06-02";"H7";"-0.7208"
"2015-06-02";"H8";"-0.3649"
"2015-06-02";"H1";"-0.729496"
"2015-06-02";"H2";"-0.765553"
"2015-06-02";"H3";"-0.749167"
"2015-06-02";"H4";"-0.821429"
"2015-06-02";"H5";
"2015-06-03";"H0";"-0.716531"
"2015-06-03";"H6";"-0.7297"
"2015-06-03";"H7";"-0.7208"
"2015-06-03";"H8";"-0.3676"
"2015-06-03";"H1";"-0.729236"
"2015-06-03";"H2";"-0.756805"
"2015-06-03";"H3";"-0.77"
"2015-06-03";"H4";"-0.85"
"2015-06-03";"H5";"-0.7725"
"2015-06-04";"H0";"-0.719242"
"2015-06-04";"H6";"-0.7294"
"2015-06-04";"H7";"-0.7209"
"2015-06-04";"H8";"-0.3702"
"2015-06-04";"H1";"-0.717158"
"2015-06-04";"H2";"-0.741481"
"2015-06-04";"H3";"-0.76"
"2015-06-04";"H4";"-0.8"
"2015-06-04";"H5";
"2015-06-05";"H0";"-0.715331"
"2015-06-05";"H6";"-0.7276"
"2015-06-05";"H7";"-0.7209"
"2015-06-05";"H8";"-0.378"
"2015-06-05";"H1";"-0.723491"
"2015-06-05";"H2";"-0.76793"
"2015-06-05";"H3";"-0.790001"
"2015-06-05";"H4";"-0.795262"
"2015-06-05";"H5";"-0.75"
"2015-06-08";"H0";"-0.716053"
"2015-06-08";"H6";"-0.727"
"2015-06-08";"H7";"-0.7211"
"2015-06-08";"H8";"-0.3807"
"2015-06-08";"H1";"-0.72062"
"2015-06-08";"H2";"-0.748571"
"2015-06-08";"H3";"-0.731334"
"2015-06-08";"H4";"-0.832222"
"2015-06-08";"H5";
"2015-06-09";"H0";"-0.719567"
"2015-06-09";"H6";"-0.7267"
"2015-06-09";"H7";"-0.7212"
"2015-06-09";"H8";"-0.3832"
"2015-06-09";"H1";"-0.720871"
"2015-06-09";"H2";"-0.77375"
"2015-06-09";"H3";"-0.77"
"2015-06-09";"H4";"-0.813498"
"2015-06-09";"H5";
"2015-06-10";"H0";"-0.71872"
"2015-06-10";"H6";"-0.725"
"2015-06-10";"H7";"-0.7214"
"2015-06-10";"H8";"-0.3858"
"2015-06-10";"H1";"-0.722533"
"2015-06-10";"H2";"-0.751429"
"2015-06-10";"H3";"-0.785"
"2015-06-10";"H4";"-0.813333"
"2015-06-10";"H5";"-0.7625"
"2015-06-11";"H0";"-0.720283"
"2015-06-11";"H6";"-0.7247"
"2015-06-11";"H7";"-0.7216"
"2015-06-11";"H8";"-0.3884"
"2015-06-11";"H1";"-0.723308"
"2015-06-11";"H2";"-0.772857"
"2015-06-11";"H3";"-0.785"
"2015-06-11";"H4";"-0.8"
"2015-06-11";"H5";
"2015-06-12";"H0";"-0.723754"
"2015-06-12";"H6";"-0.7243"
"2015-06-12";"H7";"-0.7218"
"2015-06-12";"H8";"-0.3963"
"2015-06-12";"H1";"-0.729799"
"2015-06-12";"H2";"-0.762192"
"2015-06-12";"H3";"-0.734314"
"2015-06-12";"H4";"-0.792"
"2015-06-12";"H5";
"2015-06-15";"H0";"-0.723786"
"2015-06-15";"H6";"-0.7239"
"2015-06-15";"H7";"-0.7224"
"2015-06-15";"H8";"-0.3989"
"2015-06-15";"H1";"-0.719349"
"2015-06-15";"H2";"-0.751917"
"2015-06-15";"H3";"-0.795"
"2015-06-15";"H4";"-0.838462"
"2015-06-15";"H5";
"2015-06-16";"H0";"-0.722505"
"2015-06-16";"H6";"-0.7238"
"2015-06-16";"H7";"-0.7227"
"2015-06-16";"H8";"-0.4015"
"2015-06-16";"H1";"-0.725087"
"2015-06-16";"H2";"-0.775472"
"2015-06-16";"H3";"-0.79"
"2015-06-16";"H4";"-0.806471"
"2015-06-16";"H5";
"2015-06-17";"H0";"-0.723344"
"2015-06-17";"H6";"-0.7231"
"2015-06-17";"H7";"-0.7228"
"2015-06-17";"H8";"-0.4041"
"2015-06-17";"H1";"-0.723948"
"2015-06-17";"H2";"-0.75368"
"2015-06-17";"H3";"-0.785"
"2015-06-17";"H4";"-0.787857"
"2015-06-17";"H5";
"2015-06-18";"H0";"-0.721277"
"2015-06-18";"H6";"-0.7227"
"2015-06-18";"H7";"-0.7231"
"2015-06-18";"H8";"-0.4066"
"2015-06-18";"H1";"-0.727012"
"2015-06-18";"H2";"-0.773276"
"2015-06-18";"H3";"-0.785"
"2015-06-18";"H4";"-0.799234"
"2015-06-18";"H5";
"2015-06-19";"H0";"-0.726477"
"2015-06-19";"H6";"-0.7226"
"2015-06-19";"H7";"-0.7233"
"2015-06-19";"H8";"-0.4146"
"2015-06-19";"H1";"-0.729606"
"2015-06-19";"H2";"-0.76375"
"2015-06-19";"H3";"-0.785"
"2015-06-19";"H4";"-0.8175"
"2015-06-19";"H5";
"2015-06-22";"H0";"-0.725053"
"2015-06-22";"H6";"-0.7227"
"2015-06-22";"H7";"-0.7239"
"2015-06-22";"H8";"-0.4172"
"2015-06-22";"H1";"-0.726825"
"2015-06-22";"H2";"-0.74125"
"2015-06-22";"H3";
"2015-06-22";"H4";"-0.73"
"2015-06-22";"H5";
"2015-06-23";"H0";"-0.724021"
"2015-06-23";"H6";"-0.7227"
"2015-06-23";"H7";"-0.7241"
"2015-06-23";"H8";"-0.4199"
"2015-06-23";"H1";"-0.728215"
"2015-06-23";"H2";"-0.785"
"2015-06-23";"H3";
"2015-06-23";"H4";"-0.777857"
"2015-06-23";"H5";
"2015-06-24";"H0";"-0.724043"
"2015-06-24";"H6";"-0.7227"
"2015-06-24";"H7";"-0.7243"
"2015-06-24";"H8";"-0.4225"
"2015-06-24";"H1";"-0.730417"
"2015-06-24";"H2";"-0.764"
"2015-06-24";"H3";
"2015-06-24";"H4";"-0.783051"
"2015-06-24";"H5";
"2015-06-25";"H0";"-0.724159"
"2015-06-25";"H6";"-0.7221"
"2015-06-25";"H7";"-0.7243"
"2015-06-25";"H8";"-0.4251"
"2015-06-25";"H1";"-0.732849"
"2015-06-25";"H2";"-0.753333"
"2015-06-25";"H3";
"2015-06-25";"H4";"-0.8"
"2015-06-25";"H5";"-0.770455"
"2015-06-26";"H0";"-0.732449"
"2015-06-26";"H6";"-0.7227"
"2015-06-26";"H7";"-0.7245"
"2015-06-26";"H8";"-0.4331"
"2015-06-26";"H1";"-0.727383"
"2015-06-26";"H2";"-0.708077"
"2015-06-26";"H3";"-0.712259"
"2015-06-26";"H4";"-0.766667"
"2015-06-26";"H5";
"2015-06-29";"H0";"-0.723042"
"2015-06-29";"H6";"-0.7223"
"2015-06-29";"H7";"-0.7249"
"2015-06-29";"H8";"-0.4357"
"2015-06-29";"H1";"-0.736519"
"2015-06-29";"H2";"-0.709024"
"2015-06-29";"H3";
"2015-06-29";"H4";
"2015-06-29";"H5";"-0.75"
"2015-06-30";"H0";"-0.727129"
"2015-06-30";"H6";"-0.7221"
"2015-06-30";"H7";"-0.7249"
"2015-06-30";"H8";"-0.4384"
"2015-06-30";"H1";"-0.724036"
"2015-06-30";"H2";"-0.72375"
"2015-06-30";"H3";
"2015-06-30";"H4";
"2015-06-30";"H5";
"2015-07-01";"H0";"-0.719906"
"2015-07-01";"H6";"-0.7223"
"2015-07-01";"H7";"-0.7249"
"2015-07-01";"H8";"-0.441"
"2015-07-01";"H1";"-0.719955"
"2015-07-01";"H2";"-0.745373"
"2015-07-01";"H3";
"2015-07-01";"H4";"-0.757265"
"2015-07-01";"H5";
"2015-07-02";"H0";"-0.725548"
"2015-07-02";"H6";"-0.7227"
"2015-07-02";"H7";"-0.7249"
"2015-07-02";"H8";"-0.4436"
"2015-07-02";"H1";"-0.729381"
"2015-07-02";"H2";"-0.775555"
"2015-07-02";"H3";
"2015-07-02";"H4";"-0.775"
"2015-07-02";"H5";
"2015-07-03";"H0";"-0.741109"
"2015-07-03";"H6";"-0.7246"
"2015-07-03";"H7";"-0.7254"
"2015-07-03";"H8";"-0.4516"
"2015-07-03";"H1";"-0.740984"
"2015-07-03";"H2";"-0.756364"
"2015-07-03";"H3";"-0.8"
"2015-07-03";"H4";"-0.7875"
"2015-07-03";"H5";
"2015-07-06";"H0";"-0.744863"
"2015-07-06";"H6";"-0.7254"
"2015-07-06";"H7";"-0.7258"
"2015-07-06";"H8";"-0.4543"
"2015-07-06";"H1";"-0.720786"
"2015-07-06";"H2";"-0.705"
"2015-07-06";"H3";
"2015-07-06";"H4";"-0.8"
"2015-07-06";"H5";
"2015-07-07";"H0";"-0.741649"
"2015-07-07";"H6";"-0.727"
"2015-07-07";"H7";"-0.7259"
"2015-07-07";"H8";"-0.457"
"2015-07-07";"H1";"-0.729872"
"2015-07-07";"H2";
"2015-07-07";"H3";
"2015-07-07";"H4";
"2015-07-07";"H5";
"2015-07-08";"H0";"-0.734132"
"2015-07-08";"H6";"-0.7276"
"2015-07-08";"H7";"-0.7261"
"2015-07-08";"H8";"-0.4597"
"2015-07-08";"H1";"-0.736526"
"2015-07-08";"H2";"-0.71"
"2015-07-08";"H3";"-0.67"
"2015-07-08";"H4";"-0.8"
"2015-07-08";"H5";
"2015-07-09";"H0";"-0.731921"
"2015-07-09";"H6";"-0.728"
"2015-07-09";"H7";"-0.7262"
"2015-07-09";"H8";"-0.4624"
"2015-07-09";"H1";"-0.735703"
"2015-07-09";"H2";
"2015-07-09";"H3";"-0.738982"
"2015-07-09";"H4";"-0.816667"
"2015-07-09";"H5";
"2015-07-10";"H0";"-0.74847"
"2015-07-10";"H6";"-0.7302"
"2015-07-10";"H7";"-0.7266"
"2015-07-10";"H8";"-0.4708"
"2015-07-10";"H1";"-0.73939"
"2015-07-10";"H2";
"2015-07-10";"H3";"-0.713333"
"2015-07-10";"H4";
"2015-07-10";"H5";
"2015-07-13";"H0";"-0.735566"
"2015-07-13";"H6";"-0.7307"
"2015-07-13";"H7";"-0.7268"
"2015-07-13";"H8";"-0.4735"
"2015-07-13";"H1";"-0.733485"
"2015-07-13";"H2";"-0.705"
"2015-07-13";"H3";
"2015-07-13";"H4";"-0.8"
"2015-07-13";"H5";
"2015-07-14";"H0";"-0.740702"
"2015-07-14";"H6";"-0.7317"
"2015-07-14";"H7";"-0.7271"
"2015-07-14";"H8";"-0.4763"
"2015-07-14";"H1";"-0.745653"
"2015-07-14";"H2";"-0.708333"
"2015-07-14";"H3";
"2015-07-14";"H4";"-0.8"
"2015-07-14";"H5";
"2015-07-15";"H0";"-0.745281"
"2015-07-15";"H6";"-0.7324"
"2015-07-15";"H7";"-0.7273"
"2015-07-15";"H8";"-0.479"
"2015-07-15";"H1";"-0.743465"
"2015-07-15";"H2";"-0.7"
"2015-07-15";"H3";
"2015-07-15";"H4";"-0.854545"
"2015-07-15";"H5";
"2015-07-16";"H0";"-0.746234"
"2015-07-16";"H6";"-0.7332"
"2015-07-16";"H7";"-0.7276"
"2015-07-16";"H8";"-0.4817"
"2015-07-16";"H1";"-0.73873"
"2015-07-16";"H2";"-0.7"
"2015-07-16";"H3";
"2015-07-16";"H4";"-0.828571"
"2015-07-16";"H5";"-0.5"
"2015-07-17";"H0";"-0.747237"
"2015-07-17";"H6";"-0.7348"
"2015-07-17";"H7";"-0.7285"
"2015-07-17";"H8";"-0.4899"
"2015-07-17";"H1";"-0.738324"
"2015-07-17";"H2";"-0.72"
"2015-07-17";"H3";
"2015-07-17";"H4";"-0.86"
"2015-07-17";"H5";"-0.803333"
"2015-07-20";"H0";"-0.741318"
"2015-07-20";"H6";"-0.7355"
"2015-07-20";"H7";"-0.7288"
"2015-07-20";"H8";"-0.4926"
"2015-07-20";"H1";"-0.74109"
"2015-07-20";"H2";"-0.713333"
"2015-07-20";"H3";
