"CubeId";"plimoinchq"
"PublishingDate";"2026-01-21 09:00"

"Date";"D0";"D1";"Value"
"2009-Q4";"EW";"TP2";"136.85228545"
"2009-Q4";"EW";"AP";"149.00494587"
"2009-Q4";"EW";"TP";"144.40154388"
"2009-Q4";"EH";"TP3";
"2009-Q4";"EH";"TP1";"132.50876059"
"2009-Q4";"EH";"TP2";"129.98641832"
"2009-Q4";"EH";"AP";"133.40092328"
"2009-Q4";"EH";"TP";"128.22646002"
"2009-Q4";"MH";"TP1";
"2009-Q4";"MH";"TP2";"99.68840249"
"2009-Q4";"MH";"TP";"98.52620928"
"2009-Q4";"MW";"AP";"136.31754555"
"2009-Q4";"BF";"AP";"116.66131615"
"2009-Q4";"GF";"AP";"103.50152685"
"2009-Q4";"VF";"AP";"115.84986184"
"2010-Q1";"EW";"TP3";
"2010-Q1";"EW";"TP1";"158.7087735"
"2010-Q1";"EW";"TP2";"137.34093454"
"2010-Q1";"EW";"AP";"151.08653921"
"2010-Q1";"EW";"TP";"147.29530525"
"2010-Q1";"EH";"TP3";
"2010-Q1";"EH";"TP1";"136.8976142"
"2010-Q1";"EH";"TP2";"129.54986418"
"2010-Q1";"EH";"AP";"133.99445485"
"2010-Q1";"EH";"TP";"130.94585301"
"2010-Q1";"MH";"TP1";"100"
"2010-Q1";"MH";"TP2";"100"
"2010-Q1";"MH";"TP";"100"
"2010-Q1";"MW";"AP";"136.37039393"
"2010-Q1";"BF";"AP";"117.36511061"
"2010-Q1";"GF";"AP";"102.60104744"
"2010-Q1";"VF";"AP";"115.15800763"
"2010-Q2";"EW";"TP3";
"2010-Q2";"EW";"TP1";"160.52746488"
"2010-Q2";"EW";"TP2";"137.34093454"
"2010-Q2";"EW";"AP";"152.83040635"
"2010-Q2";"EW";"TP";"148.89325559"
"2010-Q2";"EH";"TP3";
"2010-Q2";"EH";"TP1";"142.96399961"
"2010-Q2";"EH";"TP2";"130.16103997"
"2010-Q2";"EH";"AP";"135.02361643"
"2010-Q2";"EH";"TP";"131.6911102"
"2010-Q2";"MH";"TP1";"99.91560115"
"2010-Q2";"MH";"TP2";"100.47119623"
"2010-Q2";"MH";"TP";"100.79848661"
"2010-Q2";"MW";"AP";"135.99048948"
"2010-Q2";"BF";"AP";"116.15048725"
"2010-Q2";"GF";"AP";"106.51824112"
"2010-Q2";"VF";"AP";"115.31638973"
"2010-Q3";"EW";"TP3";
"2010-Q3";"EW";"TP1";"170.76948441"
"2010-Q3";"EW";"TP2";"137.51399776"
"2010-Q3";"EW";"AP";"153.71259612"
"2010-Q3";"EW";"TP";"152.25904908"
"2010-Q3";"EH";"TP3";
"2010-Q3";"EH";"TP1";"145.30105292"
"2010-Q3";"EH";"TP2";"131.00504463"
"2010-Q3";"EH";"AP";"137.02326991"
"2010-Q3";"EH";"TP";"133.17918485"
"2010-Q3";"MH";"TP1";"100.23844231"
"2010-Q3";"MH";"TP2";"100.97279222"
"2010-Q3";"MH";"TP";"101.0591496"
"2010-Q3";"MW";"AP";"136.08682666"
"2010-Q3";"BF";"AP";"115.77587616"
"2010-Q3";"GF";"AP";"105.72702936"
"2010-Q3";"VF";"AP";"116.19389032"
"2010-Q4";"EW";"TP3";
"2010-Q4";"EW";"TP1";"167.03631625"
"2010-Q4";"EW";"TP2";"137.04570905"
"2010-Q4";"EW";"AP";"156.77124805"
"2010-Q4";"EW";"TP";"153.15508346"
"2010-Q4";"EH";"TP3";
"2010-Q4";"EH";"TP1";"144.93412801"
"2010-Q4";"EH";"TP2";"129.65657742"
"2010-Q4";"EH";"AP";"139.04476975"
"2010-Q4";"EH";"TP";"136.775683"
"2010-Q4";"MH";"TP1";"99.71102575"
"2010-Q4";"MH";"TP2";"102.05198358"
"2010-Q4";"MH";"TP";"101.55627901"
"2010-Q4";"MW";"AP";"137.62720476"
"2010-Q4";"BF";"AP";"113.20393596"
"2010-Q4";"GF";"AP";"107.48215272"
"2010-Q4";"VF";"AP";"111.51678013"
"2011-Q1";"EW";"TP3";
"2011-Q1";"EW";"TP1";"168.36706433"
"2011-Q1";"EW";"TP2";"136.29237504"
"2011-Q1";"EW";"AP";"158.75446755"
"2011-Q1";"EW";"TP";"159.99889687"
"2011-Q1";"EH";"TP3";
"2011-Q1";"EH";"TP1";"148.87943832"
"2011-Q1";"EH";"TP2";"130.18044237"
"2011-Q1";"EH";"AP";"139.85118296"
"2011-Q1";"EH";"TP";"138.50584375"
"2011-Q1";"MH";"TP1";"101.78622341"
"2011-Q1";"MH";"TP2";"102.92597659"
"2011-Q1";"MH";"TP";"102.90798707"
"2011-Q1";"MW";"AP";"138.33677187"
"2011-Q1";"BF";"AP";"112.87324516"
"2011-Q1";"GF";"AP";"105.44705187"
"2011-Q1";"VF";"AP";"115.27400083"
"2011-Q2";"EW";"TP3";
"2011-Q2";"EW";"TP1";"170.94894397"
"2011-Q2";"EW";"TP2";"141.40181207"
"2011-Q2";"EW";"AP";"159.68426146"
"2011-Q2";"EW";"TP";"161.27854597"
"2011-Q2";"EH";"TP3";
"2011-Q2";"EH";"TP1";"149.45209484"
"2011-Q2";"EH";"TP2";"134.15793558"
"2011-Q2";"EH";"AP";"141.27597642"
"2011-Q2";"EH";"TP";"141.60717375"
"2011-Q2";"MH";"TP1";"102.33582136"
"2011-Q2";"MH";"TP2";"107.15686275"
"2011-Q2";"MH";"TP";"106.42693737"
"2011-Q2";"MW";"AP";"139.1168838"
"2011-Q2";"BF";"AP";"113.24890566"
"2011-Q2";"GF";"AP";"105.06248056"
"2011-Q2";"VF";"AP";"116.31144212"
"2011-Q3";"EW";"TP3";
"2011-Q3";"EW";"TP1";"174.20216877"
"2011-Q3";"EW";"TP2";"146.4623842"
"2011-Q3";"EW";"AP";"160.19808912"
"2011-Q3";"EW";"TP";"166.62407425"
"2011-Q3";"EH";"TP3";
"2011-Q3";"EH";"TP1";"148.27891841"
"2011-Q3";"EH";"TP2";"138.54287932"
"2011-Q3";"EH";"AP";"142.11104577"
"2011-Q3";"EH";"TP";"142.62714376"
"2011-Q3";"MH";"TP1";"102.21072514"
"2011-Q3";"MH";"TP2";"108.2003344"
"2011-Q3";"MH";"TP";"107.70550582"
"2011-Q3";"MW";"AP";"140.70092191"
"2011-Q3";"BF";"AP";"113.81514488"
"2011-Q3";"GF";"AP";"104.60299989"
"2011-Q3";"VF";"AP";"115.82717421"
"2011-Q4";"EW";"TP3";
"2011-Q4";"EW";"TP1";"172.88282416"
"2011-Q4";"EW";"TP2";"151.17581187"
"2011-Q4";"EW";"AP";"165.39821768"
"2011-Q4";"EW";"TP";"165.72977161"
"2011-Q4";"EH";"TP3";
"2011-Q4";"EH";"TP1";"149.38286383"
"2011-Q4";"EH";"TP2";"142.39425689"
"2011-Q4";"EH";"AP";"144.26098271"
"2011-Q4";"EH";"TP";"143.80684938"
"2011-Q4";"MH";"TP1";"103.13100151"
"2011-Q4";"MH";"TP2";"110.55631555"
"2011-Q4";"MH";"TP";"108.63432393"
"2011-Q4";"MW";"AP";"143.36698666"
"2011-Q4";"BF";"AP";"115.71709998"
"2011-Q4";"GF";"AP";"105.6977898"
"2011-Q4";"VF";"AP";"114.62972902"
"2012-Q1";"EW";"TP3";
"2012-Q1";"EW";"TP1";"175.84186553"
"2012-Q1";"EW";"TP2";"156.86653772"
"2012-Q1";"EW";"AP";"168.82166059"
"2012-Q1";"EW";"TP";"170.96896581"
"2012-Q1";"EH";"TP3";
"2012-Q1";"EH";"TP1";"151.67363523"
"2012-Q1";"EH";"TP2";"150.21342646"
"2012-Q1";"EH";"AP";"146.32356252"
"2012-Q1";"EH";"TP";"146.39502"
"2012-Q1";"MH";"TP1";"113.84598877"
"2012-Q1";"MH";"TP2";"113.90788874"
"2012-Q1";"MH";"TP";"110.24724489"
"2012-Q1";"MW";"AP";"144.06582135"
"2012-Q1";"BF";"AP";"115.58937882"
"2012-Q1";"GF";"AP";"104.4623873"
"2012-Q1";"VF";"AP";"119.55450372"
"2012-Q2";"EW";"TP3";
"2012-Q2";"EW";"TP1";"179.35014312"
"2012-Q2";"EW";"TP2";"159.14690013"
"2012-Q2";"EW";"AP";"166.12298852"
"2012-Q2";"EW";"TP";"173.01144896"
"2012-Q2";"EH";"TP3";
"2012-Q2";"EH";"TP1";"153.96503586"
"2012-Q2";"EH";"TP2";"152.629026"
"2012-Q2";"EH";"AP";"145.68611085"
"2012-Q2";"EH";"TP";"148.14802268"
"2012-Q2";"MH";"TP1";"114.78545582"
"2012-Q2";"MH";"TP2";"115.5874753"
"2012-Q2";"MH";"TP";"109.53839555"
"2012-Q2";"MW";"AP";"144.02248188"
"2012-Q2";"BF";"AP";"119.05040797"
"2012-Q2";"GF";"AP";"105.86513994"
"2012-Q2";"VF";"AP";"121.4031421"
"2012-Q3";"EW";"TP3";
"2012-Q3";"EW";"TP1";"183.93053711"
"2012-Q3";"EW";"TP2";"162.526723"
"2012-Q3";"EW";"AP";"170.26764025"
"2012-Q3";"EW";"TP";"176.50714739"
"2012-Q3";"EH";"TP3";
"2012-Q3";"EH";"TP1";"155.27904753"
"2012-Q3";"EH";"TP2";"153.2790066"
"2012-Q3";"EH";"AP";"147.2033345"
"2012-Q3";"EH";"TP";"149.44528835"
"2012-Q3";"MH";"TP1";"114.77829878"
"2012-Q3";"MH";"TP2";"114.09028728"
"2012-Q3";"MH";"TP";"108.78115308"
"2012-Q3";"MW";"AP";"144.66038472"
"2012-Q3";"BF";"AP";"120.95986425"
"2012-Q3";"GF";"AP";"107.70790812"
"2012-Q3";"VF";"AP";"122.64131475"
"2012-Q4";"EW";"TP3";
"2012-Q4";"EW";"TP1";"188.76051505"
"2012-Q4";"EW";"TP2";"165.07177033"
"2012-Q4";"EW";"AP";"171.89335664"
"2012-Q4";"EW";"TP";"176.93267544"
"2012-Q4";"EH";"TP3";
"2012-Q4";"EH";"TP1";"155.55418569"
"2012-Q4";"EH";"TP2";"155.94683741"
"2012-Q4";"EH";"AP";"149.50218895"
"2012-Q4";"EH";"TP";"149.94241134"
"2012-Q4";"MH";"TP1";"114.12484035"
"2012-Q4";"MH";"TP2";"115.89147287"
"2012-Q4";"MH";"TP";"115.35436968"
"2012-Q4";"MW";"AP";"146.04784307"
"2012-Q4";"BF";"AP";"122.57722132"
"2012-Q4";"GF";"AP";"109.40780512"
"2012-Q4";"VF";"AP";"127.41751705"
"2013-Q1";"EW";"TP3";
"2013-Q1";"EW";"TP1";"199.16808558"
"2013-Q1";"EW";"TP2";"169.94808103"
"2013-Q1";"EW";"AP";"173.65513109"
"2013-Q1";"EW";"TP";"181.77037493"
"2013-Q1";"EH";"TP3";
"2013-Q1";"EH";"TP1";"165.22166657"
"2013-Q1";"EH";"TP2";"156.86845169"
"2013-Q1";"EH";"AP";"151.60203323"
"2013-Q1";"EH";"TP";"151.37254596"
"2013-Q1";"MH";"TP1";"120.26434017"
"2013-Q1";"MH";"TP2";"118.51345189"
"2013-Q1";"MH";"TP";"114.20558281"
"2013-Q1";"MW";"AP";"147.06972776"
"2013-Q1";"BF";"AP";"124.47679077"
"2013-Q1";"GF";"AP";"108.8911021"
"2013-Q1";"VF";"AP";"124.97836684"
"2013-Q2";"EW";"TP3";
"2013-Q2";"EW";"TP1";"201.86406684"
"2013-Q2";"EW";"TP2";"171.44456887"
"2013-Q2";"EW";"AP";"174.23636748"
"2013-Q2";"EW";"TP";"182.00971365"
"2013-Q2";"EH";"TP3";
"2013-Q2";"EH";"TP1";"165.8355939"
"2013-Q2";"EH";"TP2";"157.59604191"
"2013-Q2";"EH";"AP";"153.63149806"
"2013-Q2";"EH";"TP";"153.34922631"
"2013-Q2";"MH";"TP1";"121.07932708"
"2013-Q2";"MH";"TP2";"120.11703906"
"2013-Q2";"MH";"TP";"114.37660852"
"2013-Q2";"MW";"AP";"148.47790012"
"2013-Q2";"BF";"AP";"125.57718642"
"2013-Q2";"GF";"AP";"110.34566635"
"2013-Q2";"VF";"AP";"125.75401971"
"2013-Q3";"EW";"TP3";
"2013-Q3";"EW";"TP1";"199.33741752"
"2013-Q3";"EW";"TP2";"173.00213784"
"2013-Q3";"EW";"AP";"175.68501495"
"2013-Q3";"EW";"TP";"183.4829763"
"2013-Q3";"EH";"TP3";
"2013-Q3";"EH";"TP1";"164.08333861"
"2013-Q3";"EH";"TP2";"158.556461"
"2013-Q3";"EH";"AP";"154.58402384"
"2013-Q3";"EH";"TP";"152.5492577"
"2013-Q3";"MH";"TP1";"122.75178879"
"2013-Q3";"MH";"TP2";"121.02903177"
"2013-Q3";"MH";"TP";"115.27298124"
"2013-Q3";"MW";"AP";"149.35640152"
"2013-Q3";"BF";"AP";"126.62473115"
"2013-Q3";"GF";"AP";"108.10674806"
"2013-Q3";"VF";"AP";"124.20657753"
"2013-Q4";"EW";"TP3";
"2013-Q4";"EW";"TP1";"203.25799209"
"2013-Q4";"EW";"TP2";"173.68421053"
"2013-Q4";"EW";"AP";"176.19941936"
"2013-Q4";"EW";"TP";"185.23947497"
"2013-Q4";"EH";"TP3";
"2013-Q4";"EH";"TP1";"167.25306518"
"2013-Q4";"EH";"TP2";"160.02134265"
"2013-Q4";"EH";"AP";"156.38158632"
"2013-Q4";"EH";"TP";"154.36728267"
"2013-Q4";"MH";"TP1";"122.83473993"
"2013-Q4";"MH";"TP2";"122.31342149"
"2013-Q4";"MH";"TP";"117.15426409"
"2013-Q4";"MW";"AP";"150.65545549"
"2013-Q4";"BF";"AP";"127.09789033"
"2013-Q4";"GF";"AP";"108.82881663"
"2013-Q4";"VF";"AP";"123.18994884"
"2014-Q1";"EW";"TP3";
"2014-Q1";"EW";"TP1";"208.56804368"
"2014-Q1";"EW";"TP2";"174.70222946"
"2014-Q1";"EW";"AP";"177.5606869"
"2014-Q1";"EW";"TP";"185.92977168"
"2014-Q1";"EH";"TP3";
"2014-Q1";"EH";"TP1";"169.33047561"
"2014-Q1";"EH";"TP2";"160.24447031"
"2014-Q1";"EH";"AP";"154.84178516"
"2014-Q1";"EH";"TP";"155.02201359"
"2014-Q1";"MH";"TP1";"123.65998195"
"2014-Q1";"MH";"TP2";"123.9246086"
"2014-Q1";"MH";"TP";"119.97261389"
"2014-Q1";"MW";"AP";"151.19787814"
"2014-Q1";"BF";"AP";"125.90852985"
"2014-Q1";"GF";"AP";"107.24004353"
"2014-Q1";"VF";"AP";"121.32397889"
"2014-Q2";"EW";"TP3";
"2014-Q2";"EW";"TP1";"207.23452559"
"2014-Q2";"EW";"TP2";"177.10475415"
"2014-Q2";"EW";"AP";"178.9051104"
"2014-Q2";"EW";"TP";"187.54644061"
"2014-Q2";"EH";"TP3";
"2014-Q2";"EH";"TP1";"171.01203513"
"2014-Q2";"EH";"TP2";"161.94218083"
"2014-Q2";"EH";"AP";"155.85854187"
"2014-Q2";"EH";"TP";"157.53166892"
"2014-Q2";"MH";"TP1";"124.92415643"
"2014-Q2";"MH";"TP2";"124.67700258"
"2014-Q2";"MH";"TP";"122.60344031"
"2014-Q2";"MW";"AP";"152.40629066"
"2014-Q2";"BF";"AP";"125.65695175"
"2014-Q2";"GF";"AP";"108.76933192"
"2014-Q2";"VF";"AP";"118.50242633"
"2014-Q3";"EW";"TP3";
"2014-Q3";"EW";"TP1";"208.94737304"
"2014-Q3";"EW";"TP2";"177.94970986"
"2014-Q3";"EW";"AP";"179.67654981"
"2014-Q3";"EW";"TP";"188.50090304"
"2014-Q3";"EH";"TP3";
"2014-Q3";"EH";"TP1";"169.20199678"
"2014-Q3";"EH";"TP2";"163.31975165"
"2014-Q3";"EH";"AP";"156.39782862"
"2014-Q3";"EH";"TP";"156.26150822"
"2014-Q3";"MH";"TP1";"124.29650205"
"2014-Q3";"MH";"TP2";"128.29457364"
"2014-Q3";"MH";"TP";"125.14462946"
"2014-Q3";"MW";"AP";"151.7144739"
"2014-Q3";"BF";"AP";"126.30186811"
"2014-Q3";"GF";"AP";"108.12633126"
"2014-Q3";"VF";"AP";"120.21245691"
"2014-Q4";"EW";"TP3";
"2014-Q4";"EW";"TP1";"208.87279644"
"2014-Q4";"EW";"TP2";"178.70304388"
"2014-Q4";"EW";"AP";"179.32682686"
"2014-Q4";"EW";"TP";"189.73563221"
"2014-Q4";"EH";"TP3";
"2014-Q4";"EH";"TP1";"168.81896986"
"2014-Q4";"EH";"TP2";"163.23244082"
"2014-Q4";"EH";"AP";"157.03221169"
"2014-Q4";"EH";"TP";"159.47679586"
"2014-Q4";"MH";"TP1";"124.78691674"
"2014-Q4";"MH";"TP2";"128.05897553"
"2014-Q4";"MH";"TP";"124.44457887"
"2014-Q4";"MW";"AP";"153.32547788"
"2014-Q4";"BF";"AP";"127.04500237"
"2014-Q4";"GF";"AP";"111.63190924"
"2014-Q4";"VF";"AP";"121.78249683"
"2015-Q1";"EW";"TP3";
"2015-Q1";"EW";"TP1";"208.29763907"
"2015-Q1";"EW";"TP2";"178.85574672"
"2015-Q1";"EW";"AP";"180.75212269"
"2015-Q1";"EW";"TP";"192.05115945"
"2015-Q1";"EH";"TP3";
"2015-Q1";"EH";"TP1";"170.02718455"
"2015-Q1";"EH";"TP2";"164.12495149"
"2015-Q1";"EH";"AP";"158.73297329"
"2015-Q1";"EH";"TP";"160.68000288"
"2015-Q1";"MH";"TP1";"130.96596618"
"2015-Q1";"MH";"TP2";"128.02857577"
"2015-Q1";"MH";"TP";"127.49059634"
"2015-Q1";"MW";"AP";"153.85575244"
"2015-Q1";"BF";"AP";"128.43526634"
"2015-Q1";"GF";"AP";"112.40278822"
"2015-Q1";"VF";"AP";"121.03934494"
"2015-Q2";"EW";"TP3";
"2015-Q2";"EW";"TP1";"208.67759233"
"2015-Q2";"EW";"TP2";"179.37493637"
"2015-Q2";"EW";"AP";"181.72435259"
"2015-Q2";"EW";"TP";"190.18533011"
"2015-Q2";"EH";"TP3";
"2015-Q2";"EH";"TP1";"173.90837257"
"2015-Q2";"EH";"TP2";"164.83313931"
"2015-Q2";"EH";"AP";"159.35736414"
"2015-Q2";"EH";"TP";"160.99762342"
"2015-Q2";"MH";"TP1";"131.94798523"
"2015-Q2";"MH";"TP2";"127.80817753"
"2015-Q2";"MH";"TP";"130.46402411"
"2015-Q2";"MW";"AP";"154.11790156"
"2015-Q2";"BF";"AP";"129.29362889"
"2015-Q2";"GF";"AP";"109.93312026"
"2015-Q2";"VF";"AP";"121.48421885"
"2015-Q3";"EW";"TP3";
"2015-Q3";"EW";"TP1";"212.27752264"
"2015-Q3";"EW";"TP2";"178.99826937"
"2015-Q3";"EW";"AP";"181.75481307"
"2015-Q3";"EW";"TP";"190.97420995"
"2015-Q3";"EH";"TP3";
"2015-Q3";"EH";"TP1";"176.47405266"
"2015-Q3";"EH";"TP2";"165.1435778"
"2015-Q3";"EH";"AP";"159.53701728"
"2015-Q3";"EH";"TP";"161.07053535"
"2015-Q3";"MH";"TP1";"131.29600114"
"2015-Q3";"MH";"TP2";"127.75497796"
"2015-Q3";"MH";"TP";"132.32935923"
"2015-Q3";"MW";"AP";"153.20388275"
"2015-Q3";"BF";"AP";"131.55378512"
"2015-Q3";"GF";"AP";"109.72499796"
"2015-Q3";"VF";"AP";"119.02186851"
"2015-Q4";"EW";"TP3";
"2015-Q4";"EW";"TP1";"212.54584987"
"2015-Q4";"EW";"TP2";"180.91214497"
"2015-Q4";"EW";"AP";"182.24905239"
"2015-Q4";"EW";"TP";"191.3546552"
"2015-Q4";"EH";"TP3";
"2015-Q4";"EH";"TP1";"172.4036535"
"2015-Q4";"EH";"TP2";"164.35778036"
"2015-Q4";"EH";"AP";"160.62816582"
"2015-Q4";"EH";"TP";"161.99607746"
"2015-Q4";"MH";"TP1";"129.95153989"
"2015-Q4";"MH";"TP2";"127.70177839"
"2015-Q4";"MH";"TP";"146.0295638"
"2015-Q4";"MW";"AP";"153.38912174"
"2015-Q4";"BF";"AP";"130.7208427"
"2015-Q4";"GF";"AP";"110.25693022"
"2015-Q4";"VF";"AP";"114.98861596"
"2016-Q1";"EW";"TP3";
"2016-Q1";"EW";"TP1";"216.08613948"
"2016-Q1";"EW";"TP2";"182.86674132"
"2016-Q1";"EW";"AP";"182.6104004"
"2016-Q1";"EW";"TP";"193.79956588"
"2016-Q1";"EH";"TP3";
"2016-Q1";"EH";"TP1";"172.05442693"
"2016-Q1";"EH";"TP2";"164.73612728"
"2016-Q1";"EH";"AP";"160.73528158"
"2016-Q1";"EH";"TP";"163.76963628"
"2016-Q1";"MH";"TP1";"138.74114489"
"2016-Q1";"MH";"TP2";"128.15777474"
"2016-Q1";"MH";"TP";"142.72233343"
"2016-Q1";"MW";"AP";"152.63980007"
"2016-Q1";"BF";"AP";"131.21431313"
"2016-Q1";"GF";"AP";"112.17724885"
"2016-Q1";"VF";"AP";"112.69308794"
"2016-Q2";"EW";"TP3";
"2016-Q2";"EW";"TP1";"208.79722963"
"2016-Q2";"EW";"TP2";"184.23088669"
"2016-Q2";"EW";"AP";"182.24154759"
"2016-Q2";"EW";"TP";"189.1365272"
"2016-Q2";"EH";"TP3";
"2016-Q2";"EH";"TP1";"174.50145467"
"2016-Q2";"EH";"TP2";"164.40628638"
"2016-Q2";"EH";"AP";"161.21645146"
"2016-Q2";"EH";"TP";"164.54900896"
"2016-Q2";"MH";"TP1";"139.81993361"
"2016-Q2";"MH";"TP2";"127.67137863"
"2016-Q2";"MH";"TP";"142.95879985"
"2016-Q2";"MW";"AP";"151.57800579"
"2016-Q2";"BF";"AP";"131.39695042"
"2016-Q2";"GF";"AP";"114.78030519"
"2016-Q2";"VF";"AP";"115.71586996"
"2016-Q3";"EW";"TP3";
"2016-Q3";"EW";"TP1";"208.84220448"
"2016-Q3";"EW";"TP2";"187.06097933"
"2016-Q3";"EW";"AP";"184.25859655"
"2016-Q3";"EW";"TP";"187.21529477"
"2016-Q3";"EH";"TP3";
"2016-Q3";"EH";"TP1";"169.23173005"
"2016-Q3";"EH";"TP2";"165.52192472"
"2016-Q3";"EH";"AP";"161.71463193"
"2016-Q3";"EH";"TP";"164.17489721"
"2016-Q3";"MH";"TP1";"138.95718866"
"2016-Q3";"MH";"TP2";"127.67137863"
"2016-Q3";"MH";"TP";"141.65548492"
"2016-Q3";"MW";"AP";"151.24906228"
"2016-Q3";"BF";"AP";"132.10806957"
"2016-Q3";"GF";"AP";"116.2706723"
"2016-Q3";"VF";"AP";"115.28382495"
"2016-Q4";"EW";"TP3";
"2016-Q4";"EW";"TP1";"205.87318233"
"2016-Q4";"EW";"TP2";"188.01791713"
"2016-Q4";"EW";"AP";"184.43136291"
"2016-Q4";"EW";"TP";"185.52100333"
"2016-Q4";"EH";"TP3";
"2016-Q4";"EH";"TP1";"171.93848947"
"2016-Q4";"EH";"TP2";"166.89949554"
"2016-Q4";"EH";"AP";"162.96146143"
"2016-Q4";"EH";"TP";"162.73870394"
"2016-Q4";"MH";"TP1";"139.22680459"
"2016-Q4";"MH";"TP2";"127.92217662"
"2016-Q4";"MH";"TP";"144.22142056"
"2016-Q4";"MW";"AP";"151.38719878"
"2016-Q4";"BF";"AP";"131.63998899"
"2016-Q4";"GF";"AP";"116.60293667"
"2016-Q4";"VF";"AP";"117.06522193"
"2017-Q1";"EW";"TP3";"91.1885"
"2017-Q1";"EW";"TP1";"195.79519347"
"2017-Q1";"EW";"TP2";"189.80963046"
"2017-Q1";"EW";"AP";"184.64663663"
"2017-Q1";"EW";"TP";"185.77855108"
"2017-Q1";"EH";"TP3";"89.7446"
"2017-Q1";"EH";"TP1";"162.26022526"
"2017-Q1";"EH";"TP2";"167.92782305"
"2017-Q1";"EH";"AP";"164.62446737"
"2017-Q1";"EH";"TP";"164.43101939"
"2017-Q1";"MH";"TP1";"138.04245701"
"2017-Q1";"MH";"TP2";"129.99696002"
"2017-Q1";"MH";"TP";"146.33092101"
"2017-Q1";"MW";"AP";"151.53093533"
"2017-Q1";"BF";"AP";"132.42009374"
"2017-Q1";"GF";"AP";"116.2473021"
"2017-Q1";"VF";"AP";"115.58531885"
"2017-Q2";"EW";"TP3";"91.9562"
"2017-Q2";"EW";"TP1";"197.19185988"
"2017-Q2";"EW";"TP2";"190.9192711"
"2017-Q2";"EW";"AP";"184.9037268"
"2017-Q2";"EW";"TP";"187.4196504"
"2017-Q2";"EH";"TP3";"91.4114"
"2017-Q2";"EH";"TP1";"164.83121675"
"2017-Q2";"EH";"TP2";"169.0628638"
"2017-Q2";"EH";"AP";"164.80204775"
"2017-Q2";"EH";"TP";"166.97035533"
"2017-Q2";"MH";"TP1";"136.93799508"
"2017-Q2";"MH";"TP2";"131.32694938"
"2017-Q2";"MH";"TP";"148.44042146"
"2017-Q2";"MW";"AP";"150.7603827"
"2017-Q2";"BF";"AP";"130.86113918"
"2017-Q2";"GF";"AP";"113.48802485"
"2017-Q2";"VF";"AP";"114.95016463"
"2017-Q3";"EW";"TP3";"93.4385"
"2017-Q3";"EW";"TP1";"202.57125759"
"2017-Q3";"EW";"TP2";"190.51206352"
"2017-Q3";"EW";"AP";"182.85403901"
"2017-Q3";"EW";"TP";"189.77126209"
"2017-Q3";"EH";"TP3";"93.4627"
"2017-Q3";"EH";"TP1";"168.35685654"
"2017-Q3";"EH";"TP2";"170.78967792"
"2017-Q3";"EH";"AP";"165.5947609"
"2017-Q3";"EH";"TP";"167.25401468"
"2017-Q3";"MH";"TP1";"147.42840993"
"2017-Q3";"MH";"TP2";"133.40933273"
"2017-Q3";"MH";"TP";"144.99516069"
"2017-Q3";"MW";"AP";"149.6411028"
"2017-Q3";"BF";"AP";"129.23657989"
"2017-Q3";"GF";"AP";"113.92561743"
"2017-Q3";"VF";"AP";"116.7088194"
"2017-Q4";"EW";"TP3";"94.1815"
"2017-Q4";"EW";"TP1";"210.26887583"
"2017-Q4";"EW";"TP2";"191.55044284"
"2017-Q4";"EW";"AP";"182.66983945"
"2017-Q4";"EW";"TP";"191.70902748"
"2017-Q4";"EH";"TP3";"92.3657"
"2017-Q4";"EH";"TP1";"166.95757324"
"2017-Q4";"EH";"TP2";"172.28366317"
"2017-Q4";"EH";"AP";"167.12225374"
"2017-Q4";"EH";"TP";"169.2393574"
"2017-Q4";"MH";"TP1";"149.63019041"
"2017-Q4";"MH";"TP2";"135.64371485"
"2017-Q4";"MH";"TP";"145.97237192"
"2017-Q4";"MW";"AP";"149.09246826"
"2017-Q4";"BF";"AP";"128.77395328"
"2017-Q4";"GF";"AP";"114.84649423"
"2017-Q4";"VF";"AP";"114.61227306"
"2018-Q1";"EW";"TP3";"94.0386"
"2018-Q1";"EW";"TP1";"213.37212841"
"2018-Q1";"EW";"TP2";"192.86368726"
"2018-Q1";"EW";"AP";"181.01244045"
"2018-Q1";"EW";"TP";"192.34501205"
"2018-Q1";"EH";"TP3";"92.3773"
"2018-Q1";"EH";"TP1";"172.41490678"
"2018-Q1";"EH";"TP2";"173.18587505"
"2018-Q1";"EH";"AP";"167.29246093"
"2018-Q1";"EH";"TP";"168.84226724"
"2018-Q1";"MH";"TP1";"153.11936957"
"2018-Q1";"MH";"TP2";"138.06809546"
"2018-Q1";"MH";"TP";"146.57508634"
"2018-Q1";"MW";"AP";"148.56516269"
"2018-Q1";"BF";"AP";"128.01250266"
"2018-Q1";"GF";"AP";"111.70313346"
"2018-Q1";"VF";"AP";"113.93162149"
"2018-Q2";"EW";"TP3";"95.2072"
"2018-Q2";"EW";"TP1";"215.86940938"
"2018-Q2";"EW";"TP2";"192.8331467"
"2018-Q2";"EW";"AP";"180.1823078"
"2018-Q2";"EW";"TP";"193.08632062"
"2018-Q2";"EH";"TP3";"94.1561"
"2018-Q2";"EH";"TP1";"173.01263131"
"2018-Q2";"EH";"TP2";"175.6596818"
"2018-Q2";"EH";"AP";"166.98113799"
"2018-Q2";"EH";"TP";"171.3015498"
"2018-Q2";"MH";"TP1";"152.59533967"
