"REGION","CANTON","PERIOD","VALUE","STATUS","OBS_COEF"
"6","Total","2005-02","2.928992263","A",
"6","3","2005-02","3.256746649","A",
"6","4","2005-02","1.644194117","A",
"6","5","2005-02","2.546555979","A",
"6","6","2005-02","1.755285804","A",
"6","7","2005-02","2.005334858","A",
"6","9","2005-02","3.412892767","A",
"7","Total","2005-02","5.390245709","A",
"7","21","2005-02","5.390245709","A",
"Total","Total","2005-01","4.105206299","A",
"1","Total","2005-01","6.221131786","A",
"1","22","2005-01","5.789587579","A",
"1","23","2005-01","5.264840979","A",
"1","25","2005-01","7.468770546","A",
"2","Total","2005-01","3.429682597","A",
"2","2","2005-01","3.106326201","A",
"2","10","2005-01","3.346984334","A",
"2","11","2005-01","3.651867364","A",
"2","24","2005-01","4.673157163","A",
"2","26","2005-01","4.68484813","A",
"3","Total","2005-01","3.777590385","A",
"3","12","2005-01","4.501564961","A",
"3","13","2005-01","3.614162911","A",
"3","19","2005-01","3.620700907","A",
"4","Total","2005-01","4.366328626","A",
"4","1","2005-01","4.366328626","A",
"5","Total","2005-01","2.988230494","A",
"5","8","2005-01","2.587045322","A",
"5","14","2005-01","3.76352356","A",
"5","15","2005-01","2.291888062","A",
"5","16","2005-01","1.652452026","A",
"5","17","2005-01","3.176434236","A",
"5","18","2005-01","2.238116759","A",
"5","20","2005-01","3.297722982","A",
"6","Total","2005-01","2.948515312","A",
"6","3","2005-01","3.295473234","A",
"6","4","2005-01","1.558855322","A",
"6","5","2005-01","2.538142248","A",
"6","6","2005-01","1.783780703","A",
"6","7","2005-01","2.086310374","A",
"6","9","2005-01","3.411168213","A",
"7","Total","2005-01","5.450848097","A",
"7","21","2005-01","5.450848097","A",
"Total","Total","2004-12","4.013592137","A",
"1","Total","2004-12","6.017905349","A",
"1","22","2004-12","5.621276877","A",
"1","23","2004-12","4.91743706","A",
"1","25","2004-12","7.302818019","A",
"2","Total","2004-12","3.347783694","A",
"2","2","2004-12","3.055860347","A",
"2","10","2004-12","3.173268144","A",
"2","11","2004-12","3.61797008","A",
"2","24","2004-12","4.51553083","A",
"2","26","2004-12","4.468309241","A",
"3","Total","2004-12","3.715173699","A",
"3","12","2004-12","4.566004541","A",
"3","13","2004-12","3.652320408","A",
"3","19","2004-12","3.472231286","A",
"4","Total","2004-12","4.334391008","A",
"4","1","2004-12","4.334391008","A",
"5","Total","2004-12","2.903972541","A",
"5","8","2004-12","2.57245672","A",
"5","14","2004-12","3.522534995","A",
"5","15","2004-12","2.376904003","A",
"5","16","2004-12","1.585820896","A",
"5","17","2004-12","3.099392316","A",
"5","18","2004-12","2.16934232","A",
"5","20","2004-12","3.18475963","A",
"6","Total","2004-12","2.886736896","A",
"6","3","2004-12","3.185128991","A",
"6","4","2004-12","1.473516527","A",
"6","5","2004-12","2.475039264","A",
"6","6","2004-12","1.726790904","A",
"6","7","2004-12","2.19110222","A",
"6","9","2004-12","3.454282068","A",
"7","Total","2004-12","5.318869563","A",
"7","21","2004-12","5.318869563","A",
"Total","Total","2004-11","3.861400136","A",
"1","Total","2004-11","5.780228847","A",
"1","22","2004-11","5.474906678","A",
"1","23","2004-11","4.124513053","A",
"1","25","2004-11","7.273798998","A",
"2","Total","2004-11","3.166720713","A",
"2","2","2004-11","2.907330165","A",
"2","10","2004-11","2.911514789","A",
"2","11","2004-11","3.398014372","A",
"2","24","2004-11","4.320815948","A",
"2","26","2004-11","4.275179961","A",
"3","Total","2004-11","3.541548523","A",
"3","12","2004-11","4.408485568","A",
"3","13","2004-11","3.394577316","A",
"3","19","2004-11","3.33159303","A",
"4","Total","2004-11","4.256136931","A",
"4","1","2004-11","4.256136931","A",
"5","Total","2004-11","2.832841089","A",
"5","8","2004-11","2.416844972","A",
"5","14","2004-11","3.322565759","A",
"5","15","2004-11","2.348565356","A",
"5","16","2004-11","1.559168443","A",
"5","17","2004-11","2.995983108","A",
"5","18","2004-11","2.319663595","A",
"5","20","2004-11","3.037100392","A",
"6","Total","2004-11","2.764784698","A",
"6","3","2004-11","3.044015682","A",
"6","4","2004-11","1.314217443","A",
"6","5","2004-11","2.378281355","A",
"6","6","2004-11","1.795178663","A",
"6","7","2004-11","2.05773078","A",
"6","9","2004-11","3.321491394","A",
"7","Total","2004-11","5.074439933","A",
"7","21","2004-11","5.074439933","A",
"Total","Total","2004-10","3.74743982","A",
"1","Total","2004-10","5.622019092","A",
"1","22","2004-10","5.293672119","A",
"1","23","2004-10","3.729868016","A",
"1","25","2004-10","7.297830375","A",
"2","Total","2004-10","3.047856628","A",
"2","2","2004-10","2.772372239","A",
"2","10","2004-10","2.836054363","A",
"2","11","2004-10","3.263931784","A",
"2","24","2004-10","4.211868336","A",
"2","26","2004-10","4.275179961","A",
"3","Total","2004-10","3.471214677","A",
"3","12","2004-10","4.340977436","A",
"3","13","2004-10","3.229708131","A",
"3","19","2004-10","3.303204333","A",
"4","Total","2004-10","4.184380984","A",
"4","1","2004-10","4.184380984","A",
"5","Total","2004-10","2.741665115","A",
"5","8","2004-10","2.178564482","A",
"5","14","2004-10","3.163615854","A",
"5","15","2004-10","2.203329791","A",
"5","16","2004-10","1.305970149","A",
"5","17","2004-10","2.929652899","A",
"5","18","2004-10","2.088777976","A",
"5","20","2004-10","3.079865089","A",
"6","Total","2004-10","2.71183177","A",
"6","3","2004-10","3.013777115","A",
"6","4","2004-10","1.268703419","A",
"6","5","2004-10","2.336212699","A",
"6","6","2004-10","1.567219468","A",
"6","7","2004-10","1.952938935","A",
"6","9","2004-10","3.250784672","A",
"7","Total","2004-10","4.590967551","A",
"7","21","2004-10","4.590967551","A",
"Total","Total","2004-09","3.707662653","A",
"1","Total","2004-09","5.489140268","A",
"1","22","2004-09","5.258807759","A",
"1","23","2004-09","3.349758707","A",
"1","25","2004-09","7.17132558","A",
"2","Total","2004-09","3.023951002","A",
"2","2","2004-09","2.694761874","A",
"2","10","2004-09","2.750375337","A",
"2","11","2004-09","3.394248008","A",
"2","24","2004-09","4.284886416","A",
"2","26","2004-09","4.459530637","A",
"3","Total","2004-09","3.505461","A",
"3","12","2004-09","4.487245055","A",
"3","13","2004-09","3.254906478","A",
"3","19","2004-09","3.305814788","A",
"4","Total","2004-09","4.207608342","A",
"4","1","2004-09","4.207608342","A",
"5","Total","2004-09","2.697318823","A",
"5","8","2004-09","2.280684692","A",
"5","14","2004-09","3.114905399","A",
"5","15","2004-09","2.203329791","A",
"5","16","2004-09","1.359275053","A",
"5","17","2004-09","2.965083943","A",
"5","18","2004-09","1.804837791","A",
"5","20","2004-09","3.037100392","A",
"6","Total","2004-09","2.701669087","A",
"6","3","2004-09","3.029161649","A",
"6","4","2004-09","1.029754793","A",
"6","5","2004-09","2.292741755","A",
"6","6","2004-09","1.567219468","A",
"6","7","2004-09","1.805277698","A",
"6","9","2004-09","3.314593178","A",
"7","Total","2004-09","4.252940899","A",
"7","21","2004-09","4.252940899","A",
"Total","Total","2004-08","3.697072299","A",
"1","Total","2004-08","5.432833228","A",
"1","22","2004-08","5.278343823","A",
"1","23","2004-08","3.128815629","A",
"1","25","2004-08","7.103312249","A",
"2","Total","2004-08","3.008345941","A",
"2","2","2004-08","2.630723764","A",
"2","10","2004-08","2.776314859","A",
"2","11","2004-08","3.501212769","A",
"2","24","2004-08","4.310384794","A",
"2","26","2004-08","4.450752034","A",
"3","Total","2004-08","3.51245756","A",
"3","12","2004-08","4.494405008","A",
"3","13","2004-08","3.267145675","A",
"3","19","2004-08","3.310383084","A",
"4","Total","2004-08","4.214382989","A",
"4","1","2004-08","4.214382989","A",
"5","Total","2004-08","2.696254512","A",
"5","8","2004-08","2.168838747","A",
"5","14","2004-08","3.148233605","A",
"5","15","2004-08","2.249380092","A",
"5","16","2004-08","1.452558635","A",
"5","17","2004-08","2.985271398","A",
"5","18","2004-08","1.780275491","A",
"5","20","2004-08","3.004825149","A",
"6","Total","2004-08","2.742052381","A",
"6","3","2004-08","3.117755343","A",
"6","4","2004-08","1.035444046","A",
"6","5","2004-08","2.242259367","A",
"6","6","2004-08","1.45893885","A",
"6","7","2004-08","1.843383824","A",
"6","9","2004-08","3.366329804","A",
"7","Total","2004-08","4.172137716","A",
"7","21","2004-08","4.172137716","A",
"Total","Total","2004-07","3.626182801","A",
"1","Total","2004-07","5.315587207","A",
"1","22","2004-07","5.173750744","A",
"1","23","2004-07","2.923135066","A",
"1","25","2004-07","7.022149675","A",
"2","Total","2004-07","2.927111083","A",
"2","2","2004-07","2.564391753","A",
"2","10","2004-07","2.655263758","A",
"2","11","2004-07","3.361103997","A",
"2","24","2004-07","4.21418637","A",
"2","26","2004-07","4.556095277","A",
"3","Total","2004-07","3.449488515","A",
"3","12","2004-07","4.400302764","A",
"3","13","2004-07","3.289464211","A",
"3","19","2004-07","3.218690857","A",
"4","Total","2004-07","4.218254215","A",
"4","1","2004-07","4.218254215","A",
"5","Total","2004-07","2.635234015","A",
"5","8","2004-07","2.047267069","A",
"5","14","2004-07","3.002102241","A",
"5","15","2004-07","2.274176408","A",
"5","16","2004-07","1.359275053","A",
"5","17","2004-07","2.911937378","A",
"5","18","2004-07","1.780275491","A",
"5","20","2004-07","2.937047138","A",
"6","Total","2004-07","2.641227866","A",
"6","3","2004-07","3.030222651","A",
"6","4","2004-07","0.887523468","A",
"6","5","2004-07","2.01929549","A",
"6","6","2004-07","1.44754089","A",
"6","7","2004-07","1.767171573","A",
"6","9","2004-07","3.350808816","A",
"7","Total","2004-07","4.024671905","A",
"7","21","2004-07","4.024671905","A",
"Total","Total","2004-06","3.650961189","A",
"1","Total","2004-06","5.318771667","A",
"1","22","2004-06","5.195991801","A",
"1","23","2004-06","3.045961975","A",
"1","25","2004-06","6.921943368","A",
"2","Total","2004-06","2.940059963","A",
"2","2","2004-06","2.638561264","A",
"2","10","2004-06","2.61438936","A",
"2","11","2004-06","3.324193621","A",
"2","24","2004-06","4.149281409","A",
"2","26","2004-06","4.22250834","A",
"3","Total","2004-06","3.443964914","A",
"3","12","2004-06","4.447353886","A",
"3","13","2004-06","3.203789831","A",
"3","19","2004-06","3.232722052","A",
"4","Total","2004-06","4.33134933","A",
"4","1","2004-06","4.33134933","A",
"5","Total","2004-06","2.6724849","A",
"5","8","2004-06","2.076444272","A",
"5","14","2004-06","3.363585089","A",
"5","15","2004-06","2.100602196","A",
"5","16","2004-06","1.465884861","A",
"5","17","2004-06","2.913997322","A",
"5","18","2004-06","1.894244562","A",
"5","20","2004-06","2.92333016","A",
"6","Total","2004-06","2.61261189","A",
"6","3","2004-06","2.986191055","A",
"6","4","2004-06","0.870455709","A",
"6","5","2004-06","2.080996186","A",
"6","6","2004-06","1.390551091","A",
"6","7","2004-06","1.752881776","A",
"6","9","2004-06","3.261131997","A",
"7","Total","2004-06","3.989657192","A",
"7","21","2004-06","3.989657192","A",
"Total","Total","2004-05","3.770368696","A",
"1","Total","2004-05","5.441083874","A",
"1","22","2004-05","5.292770454","A",
"1","23","2004-05","3.497296354","A",
"1","25","2004-05","6.877507992","A",
"2","Total","2004-05","3.088584732","A",
"2","2","2004-05","2.811559739","A",
"2","10","2004-05","2.677273049","A",
"2","11","2004-05","3.434924748","A",
"2","24","2004-05","4.331247102","A",
"2","26","2004-05","4.377597004","A",
"3","Total","2004-05","3.492020238","A",
"3","12","2004-05","4.422805474","A",
"3","13","2004-05","3.285864447","A",
"3","19","2004-05","3.288520525","A",
"4","Total","2004-05","4.455228575","A",
"4","1","2004-05","4.455228575","A",
"5","Total","2004-05","2.850934376","A",
"5","8","2004-05","2.295273293","A",
"5","14","2004-05","3.471260832","A",
"5","15","2004-05","2.111229189","A",
"5","16","2004-05","1.585820896","A",
"5","17","2004-05","3.070553095","A",
"5","18","2004-05","2.264644043","A",
"5","20","2004-05","3.044362322","A",
"6","Total","2004-05","2.692041282","A",
"6","3","2004-05","3.045607185","A",
"6","4","2004-05","0.950105251","A",
"6","5","2004-05","2.114651111","A",
"6","6","2004-05","1.624209267","A",
"6","7","2004-05","1.843383824","A",
"6","9","2004-05","3.411168213","A",
"7","Total","2004-05","4.034098943","A",
"7","21","2004-05","4.034098943","A",
"Total","Total","2004-04","3.928590611","A",
"1","Total","2004-04","5.556448169","A",
"1","22","2004-04","5.412090719","A",
"1","23","2004-04","3.761119833","A",
"1","25","2004-04","6.894284613","A",
"2","Total","2004-04","3.28038311","A",
"2","2","2004-04","2.996218884","A",
"2","10","2004-04","2.873784576","A",
"2","11","2004-04","3.604411167","A",
"2","24","2004-04","4.568845619","A",
"2","26","2004-04","4.632176508","A",
"3","Total","2004-04","3.628084931","A",
"3","12","2004-04","4.628398421","A",
"3","13","2004-04","3.2865844","A",
"3","19","2004-04","3.463747308","A",
"4","Total","2004-04","4.666348673","A",
"4","1","2004-04","4.666348673","A",
"5","Total","2004-04","2.963751341","A",
"5","8","2004-04","2.30013616","A",
"5","14","2004-04","3.65328411","A",
"5","15","2004-04","2.291888062","A",
"5","16","2004-04","1.759061834","A",
"5","17","2004-04","3.211041302","A",
"5","18","2004-04","2.254819123","A",
"5","20","2004-04","3.180725225","A",
"6","Total","2004-04","2.826830553","A",
"6","3","2004-04","3.186720495","A",
"6","4","2004-04","1.143539853","A",
"6","5","2004-04","2.295546332","A",
"6","6","2004-04","1.698296005","A",
"6","7","2004-04","1.810040964","A",
"6","9","2004-04","3.530162453","A",
"7","Total","2004-04","4.242167141","A",
"7","21","2004-04","4.242167141","A",
"Total","Total","2004-03","4.075234077","A",
"1","Total","2004-03","5.6055178","A",
"1","22","2004-03","5.494142186","A",
"1","23","2004-03","3.81272167","A",
"1","25","2004-03","6.892017502","A",
"2","Total","2004-03","3.466758452","A",
"2","2","2004-03","3.164820712","A",
"2","10","2004-03","3.06086355","A",
"2","11","2004-03","3.794235955","A",
"2","24","2004-03","4.819193324","A",
"2","26","2004-03","4.913091824","A",
"3","Total","2004-03","3.83963883","A",
"3","12","2004-03","4.823762862","A",
"3","13","2004-03","3.468732451","A",
"3","19","2004-03","3.693793644","A",
"4","Total","2004-03","4.88479645","A",
"4","1","2004-03","4.88479645","A",
"5","Total","2004-03","2.973152755","A",
"5","8","2004-03","2.509239448","A",
"5","14","2004-03","3.704558273","A",
"5","15","2004-03","2.426496635","A",
"5","16","2004-03","1.958955224","A",
"5","17","2004-03","3.232052735","A",
"5","18","2004-03","1.940421686","A",
"5","20","2004-03","3.346942728","A",
"6","Total","2004-03","2.958143117","A",
"6","3","2004-03","3.34374884","A",
"6","4","2004-03","1.331285202","A",
"6","5","2004-03","2.378281355","A",
"6","6","2004-03","1.869265401","A",
"6","7","2004-03","1.99104506","A",
"6","9","2004-03","3.59052185","A",
"7","Total","2004-03","4.573460194","A",
"7","21","2004-03","4.573460194","A",
"Total","Total","2004-02","4.205206603","A",
"1","Total","2004-02","5.763438059","A",
"1","22","2004-02","5.507366599","A",
"1","23","2004-02","4.45810803","A",
"1","25","2004-02","6.964111633","A",
"2","Total","2004-02","3.613844456","A",
"2","2","2004-02","3.292705773","A",
"2","10","2004-02","3.240868109","A",
"2","11","2004-02","3.948656914","A",
"2","24","2004-02","4.932777005","A",
"2","26","2004-02","5.287645579","A",
"3","Total","2004-02","3.916785117","A",
"3","12","2004-02","4.922979359","A",
"3","13","2004-02","3.532088295","A",
"3","19","2004-02","3.770149449","A",
"4","Total","2004-02","4.989457821","A",
"4","1","2004-02","4.989457821","A",
"5","Total","2004-02","3.074439685","A",
"5","8","2004-02","2.791285742","A",
"5","14","2004-02","3.801979183","A",
"5","15","2004-02","2.444208289","A",
"5","16","2004-02","1.90565032","A",
"5","17","2004-02","3.300854877","A",
"5","18","2004-02","2.162464876","A",
"5","20","2004-02","3.412300095","A",
"6","Total","2004-02","3.031421412","A",
"6","3","2004-02","3.436586543","A",
"6","4","2004-02","1.428002503","A",
"6","5","2004-02","2.40212026","A",
"6","6","2004-02","1.96044908","A",
"6","7","2004-02","2.010098123","A",
"6","9","2004-02","3.668126789","A",
"7","Total","2004-02","5.03740514","A",
"7","21","2004-02","5.03740514","A",
